period,respondent,fueltype,value
2022-06-16T04,ERCO,WND,23433
2022-06-16T05,ERCO,WND,23798
2022-06-16T06,ERCO,WND,23498
2022-06-16T07,ERCO,WND,22697
2022-06-16T08,ERCO,WND,21701
2022-06-16T09,ERCO,WND,20911
2022-06-16T10,ERCO,WND,19701
2022-06-16T11,ERCO,WND,18012
2022-06-16T12,ERCO,WND,16770
2022-06-16T13,ERCO,WND,14886
2022-06-16T14,ERCO,WND,15056
2022-06-16T15,ERCO,WND,16666
2022-06-16T16,ERCO,WND,15384
2022-06-16T17,ERCO,WND,14311
2022-06-16T18,ERCO,WND,14499
2022-06-16T19,ERCO,WND,15078
2022-06-16T20,ERCO,WND,15789
2022-06-16T21,ERCO,WND,17086
2022-06-16T22,ERCO,WND,17755
2022-06-16T23,ERCO,WND,17833
2022-06-17T00,ERCO,WND,17733
2022-06-17T01,ERCO,WND,17591
2022-06-17T02,ERCO,WND,16892
2022-06-17T03,ERCO,WND,17789
2022-06-17T04,ERCO,WND,20165
2022-06-17T05,ERCO,WND,21080
2022-06-17T06,ERCO,WND,20659
2022-06-17T07,ERCO,WND,19946
2022-06-17T08,ERCO,WND,19164
2022-06-17T09,ERCO,WND,17733
2022-06-17T10,ERCO,WND,15632
2022-06-17T11,ERCO,WND,14255
2022-06-17T12,ERCO,WND,12781
2022-06-17T13,ERCO,WND,10321
2022-06-17T14,ERCO,WND,7131
2022-06-17T15,ERCO,WND,7914
2022-06-17T16,ERCO,WND,8600
2022-06-17T17,ERCO,WND,7595
2022-06-17T18,ERCO,WND,6755
2022-06-17T19,ERCO,WND,7814
2022-06-17T20,ERCO,WND,9576
2022-06-17T21,ERCO,WND,11290
2022-06-17T22,ERCO,WND,12737
2022-06-17T23,ERCO,WND,13816
2022-06-18T00,ERCO,WND,14502
2022-06-18T01,ERCO,WND,14919
2022-06-18T02,ERCO,WND,14579
2022-06-18T03,ERCO,WND,15526
2022-06-18T04,ERCO,WND,17507
2022-06-18T05,ERCO,WND,17617
2022-06-18T06,ERCO,WND,16661
2022-06-18T07,ERCO,WND,15468
2022-06-18T08,ERCO,WND,14472
2022-06-18T09,ERCO,WND,12938
2022-06-18T10,ERCO,WND,11512
2022-06-18T11,ERCO,WND,10541
2022-06-18T12,ERCO,WND,9163
2022-06-18T13,ERCO,WND,7394
2022-06-18T14,ERCO,WND,5071
2022-06-18T15,ERCO,WND,5664
2022-06-18T16,ERCO,WND,5477
2022-06-18T17,ERCO,WND,5544
2022-06-18T18,ERCO,WND,7218
2022-06-18T19,ERCO,WND,8837
2022-06-18T20,ERCO,WND,10484
2022-06-18T21,ERCO,WND,11613
2022-06-18T22,ERCO,WND,13023
2022-06-18T23,ERCO,WND,14254
2022-06-19T00,ERCO,WND,15408
2022-06-19T01,ERCO,WND,15813
2022-06-19T02,ERCO,WND,15422
2022-06-19T03,ERCO,WND,15729
2022-06-19T04,ERCO,WND,17533
2022-06-19T05,ERCO,WND,18601
2022-06-19T06,ERCO,WND,18272
2022-06-19T07,ERCO,WND,17401
2022-06-19T08,ERCO,WND,15944
2022-06-19T09,ERCO,WND,15102
2022-06-19T10,ERCO,WND,14027
2022-06-19T11,ERCO,WND,13094
2022-06-19T12,ERCO,WND,11905
2022-06-19T13,ERCO,WND,9106
2022-06-19T14,ERCO,WND,7164
2022-06-19T15,ERCO,WND,8614
2022-06-19T16,ERCO,WND,10104
2022-06-19T17,ERCO,WND,10535
2022-06-19T18,ERCO,WND,11466
2022-06-19T19,ERCO,WND,12734
2022-06-19T20,ERCO,WND,14098
2022-06-19T21,ERCO,WND,15491
2022-06-19T22,ERCO,WND,16673
2022-06-19T23,ERCO,WND,17574
2022-06-20T00,ERCO,WND,18730
2022-06-20T01,ERCO,WND,19606
2022-06-20T02,ERCO,WND,18204
2022-06-20T03,ERCO,WND,16124
2022-06-20T04,ERCO,WND,16228
2022-06-20T05,ERCO,WND,16948
2022-06-20T06,ERCO,WND,17599
2022-06-20T07,ERCO,WND,17948
2022-06-20T08,ERCO,WND,17571
2022-06-20T09,ERCO,WND,16960
2022-06-20T10,ERCO,WND,15309
2022-06-20T11,ERCO,WND,12880
2022-06-20T12,ERCO,WND,10895
2022-06-20T13,ERCO,WND,8934
2022-06-20T14,ERCO,WND,7832
2022-06-20T15,ERCO,WND,10065
2022-06-20T16,ERCO,WND,13020
2022-06-20T17,ERCO,WND,15159
2022-06-20T18,ERCO,WND,16329
2022-06-20T19,ERCO,WND,17207
2022-06-20T20,ERCO,WND,17421
2022-06-20T21,ERCO,WND,16668
2022-06-20T22,ERCO,WND,16658
2022-06-20T23,ERCO,WND,17489
2022-06-21T00,ERCO,WND,17988
2022-06-21T01,ERCO,WND,17541
2022-06-21T02,ERCO,WND,15580
2022-06-21T03,ERCO,WND,14508
2022-06-21T04,ERCO,WND,15901
2022-06-21T05,ERCO,WND,17543
2022-06-21T06,ERCO,WND,17785
2022-06-21T07,ERCO,WND,17148
2022-06-21T08,ERCO,WND,15759
2022-06-21T09,ERCO,WND,14530
2022-06-21T10,ERCO,WND,13933
2022-06-21T11,ERCO,WND,12925
2022-06-21T12,ERCO,WND,12009
2022-06-21T13,ERCO,WND,10199
2022-06-21T14,ERCO,WND,8869
2022-06-21T15,ERCO,WND,11565
2022-06-21T16,ERCO,WND,12252
2022-06-21T17,ERCO,WND,10904
2022-06-21T18,ERCO,WND,8800
2022-06-21T19,ERCO,WND,7959
2022-06-21T20,ERCO,WND,8285
2022-06-21T21,ERCO,WND,9605
2022-06-21T22,ERCO,WND,11260
2022-06-21T23,ERCO,WND,12236
2022-06-22T00,ERCO,WND,13139
2022-06-22T01,ERCO,WND,13681
2022-06-22T02,ERCO,WND,13545
2022-06-22T03,ERCO,WND,13929
2022-06-22T04,ERCO,WND,15707
2022-06-22T05,ERCO,WND,16345
2022-06-22T06,ERCO,WND,15479
2022-06-22T07,ERCO,WND,15226
2022-06-22T08,ERCO,WND,14338
2022-06-22T09,ERCO,WND,12503
2022-06-22T10,ERCO,WND,10451
2022-06-22T11,ERCO,WND,8739
2022-06-22T12,ERCO,WND,7843
2022-06-22T13,ERCO,WND,5944
2022-06-22T14,ERCO,WND,3867
2022-06-22T15,ERCO,WND,3964
2022-06-22T16,ERCO,WND,3154
2022-06-22T17,ERCO,WND,3087
2022-06-22T18,ERCO,WND,3780
2022-06-22T19,ERCO,WND,4489
2022-06-22T20,ERCO,WND,5374
2022-06-22T21,ERCO,WND,6124
2022-06-22T22,ERCO,WND,6931
2022-06-22T23,ERCO,WND,7558
2022-06-23T00,ERCO,WND,8259
2022-06-23T01,ERCO,WND,9023
2022-06-23T02,ERCO,WND,9684
2022-06-23T03,ERCO,WND,11317
2022-06-23T04,ERCO,WND,13107
2022-06-23T05,ERCO,WND,14037
2022-06-23T06,ERCO,WND,14802
2022-06-23T07,ERCO,WND,14665
2022-06-23T08,ERCO,WND,14181
2022-06-23T09,ERCO,WND,13336
2022-06-23T10,ERCO,WND,12611
2022-06-23T11,ERCO,WND,12053
2022-06-23T12,ERCO,WND,11714
2022-06-23T13,ERCO,WND,9972
2022-06-23T14,ERCO,WND,7301
2022-06-23T15,ERCO,WND,7679
2022-06-23T16,ERCO,WND,6553
2022-06-23T17,ERCO,WND,5689
2022-06-23T18,ERCO,WND,5694
2022-06-23T19,ERCO,WND,6239
2022-06-23T20,ERCO,WND,6969
2022-06-23T21,ERCO,WND,7247
2022-06-23T22,ERCO,WND,7385
2022-06-23T23,ERCO,WND,7572
2022-06-24T00,ERCO,WND,8207
2022-06-24T01,ERCO,WND,9499
2022-06-24T02,ERCO,WND,10768
2022-06-24T03,ERCO,WND,12963
2022-06-24T04,ERCO,WND,15729
2022-06-24T05,ERCO,WND,17756
2022-06-24T06,ERCO,WND,19030
2022-06-24T07,ERCO,WND,19827
2022-06-24T08,ERCO,WND,19640
2022-06-24T09,ERCO,WND,18985
2022-06-24T10,ERCO,WND,18587
2022-06-24T11,ERCO,WND,18349
2022-06-24T12,ERCO,WND,17278
2022-06-24T13,ERCO,WND,15358
2022-06-24T14,ERCO,WND,12689
2022-06-24T15,ERCO,WND,14120
2022-06-24T16,ERCO,WND,13950
2022-06-24T17,ERCO,WND,12938
2022-06-24T18,ERCO,WND,12428
2022-06-24T19,ERCO,WND,10989
2022-06-24T20,ERCO,WND,10259
2022-06-24T21,ERCO,WND,10026
2022-06-24T22,ERCO,WND,9886
2022-06-24T23,ERCO,WND,10376
2022-06-25T00,ERCO,WND,11465
2022-06-25T01,ERCO,WND,12507
2022-06-25T02,ERCO,WND,13323
2022-06-25T03,ERCO,WND,15865
2022-06-25T04,ERCO,WND,19152
2022-06-25T05,ERCO,WND,21291
2022-06-25T06,ERCO,WND,22485
2022-06-25T07,ERCO,WND,22018
2022-06-25T08,ERCO,WND,21190
2022-06-25T09,ERCO,WND,20206
2022-06-25T10,ERCO,WND,19818
2022-06-25T11,ERCO,WND,19579
2022-06-25T12,ERCO,WND,18081
2022-06-25T13,ERCO,WND,15300
2022-06-25T14,ERCO,WND,12859
2022-06-25T15,ERCO,WND,14349
2022-06-25T16,ERCO,WND,12334
2022-06-25T17,ERCO,WND,8789
2022-06-25T18,ERCO,WND,6724
2022-06-25T19,ERCO,WND,6536
2022-06-25T20,ERCO,WND,6859
2022-06-25T21,ERCO,WND,7257
2022-06-25T22,ERCO,WND,8197
2022-06-25T23,ERCO,WND,9539
2022-06-26T00,ERCO,WND,10596
2022-06-26T01,ERCO,WND,11580
2022-06-26T02,ERCO,WND,12535
2022-06-26T03,ERCO,WND,14190
2022-06-26T04,ERCO,WND,17302
2022-06-26T05,ERCO,WND,19206
2022-06-26T06,ERCO,WND,19225
2022-06-26T07,ERCO,WND,18574
2022-06-26T08,ERCO,WND,17306
2022-06-26T09,ERCO,WND,16022
2022-06-26T10,ERCO,WND,14793
2022-06-26T11,ERCO,WND,12329
2022-06-26T12,ERCO,WND,10124
2022-06-26T13,ERCO,WND,8514
2022-06-26T14,ERCO,WND,9036
2022-06-26T15,ERCO,WND,9614
2022-06-26T16,ERCO,WND,8764
2022-06-26T17,ERCO,WND,8025
2022-06-26T18,ERCO,WND,8275
2022-06-26T19,ERCO,WND,9249
2022-06-26T20,ERCO,WND,10098
2022-06-26T21,ERCO,WND,11406
2022-06-26T22,ERCO,WND,12681
2022-06-26T23,ERCO,WND,14127
2022-06-27T00,ERCO,WND,15607
2022-06-27T01,ERCO,WND,17285
2022-06-27T02,ERCO,WND,17256
2022-06-27T03,ERCO,WND,16348
2022-06-27T04,ERCO,WND,16342
2022-06-27T05,ERCO,WND,16271
2022-06-27T06,ERCO,WND,16231
2022-06-27T07,ERCO,WND,14608
2022-06-27T08,ERCO,WND,12653
2022-06-27T09,ERCO,WND,11002
2022-06-27T10,ERCO,WND,10276
2022-06-27T11,ERCO,WND,10438
2022-06-27T12,ERCO,WND,9844
2022-06-27T13,ERCO,WND,7776
2022-06-27T14,ERCO,WND,6167
2022-06-27T15,ERCO,WND,5116
2022-06-27T16,ERCO,WND,4219
2022-06-27T17,ERCO,WND,3014
2022-06-27T18,ERCO,WND,2851
2022-06-27T19,ERCO,WND,3084
2022-06-27T20,ERCO,WND,3782
2022-06-27T21,ERCO,WND,5031
2022-06-27T22,ERCO,WND,6266
2022-06-27T23,ERCO,WND,8271
2022-06-28T00,ERCO,WND,10050
2022-06-28T01,ERCO,WND,11063
2022-06-28T02,ERCO,WND,11061
2022-06-28T03,ERCO,WND,10440
2022-06-28T04,ERCO,WND,10692
2022-06-28T05,ERCO,WND,9214
2022-06-28T06,ERCO,WND,7761
2022-06-28T07,ERCO,WND,6593
2022-06-28T08,ERCO,WND,5820
2022-06-28T09,ERCO,WND,4585
2022-06-28T10,ERCO,WND,3642
2022-06-28T11,ERCO,WND,3127
2022-06-28T12,ERCO,WND,3209
2022-06-28T13,ERCO,WND,3263
2022-06-28T14,ERCO,WND,2786
2022-06-28T15,ERCO,WND,2512
2022-06-28T16,ERCO,WND,2004
2022-06-28T17,ERCO,WND,1852
2022-06-28T18,ERCO,WND,2070
2022-06-28T19,ERCO,WND,2861
2022-06-28T20,ERCO,WND,4247
2022-06-28T21,ERCO,WND,5671
2022-06-28T22,ERCO,WND,6543
2022-06-28T23,ERCO,WND,8379
2022-06-29T00,ERCO,WND,9508
2022-06-29T01,ERCO,WND,9952
2022-06-29T02,ERCO,WND,9342
2022-06-29T03,ERCO,WND,9222
2022-06-29T04,ERCO,WND,8506
2022-06-29T05,ERCO,WND,7350
2022-06-29T06,ERCO,WND,5818
2022-06-29T07,ERCO,WND,4481
2022-06-29T08,ERCO,WND,3761
2022-06-29T09,ERCO,WND,3516
2022-06-29T10,ERCO,WND,3250
2022-06-29T11,ERCO,WND,3011
2022-06-29T12,ERCO,WND,2895
2022-06-29T13,ERCO,WND,2769
2022-06-29T14,ERCO,WND,1792
2022-06-29T15,ERCO,WND,1855
2022-06-29T16,ERCO,WND,2216
2022-06-29T17,ERCO,WND,1925
2022-06-29T18,ERCO,WND,2027
2022-06-29T19,ERCO,WND,2702
2022-06-29T20,ERCO,WND,3526
2022-06-29T21,ERCO,WND,4553
2022-06-29T22,ERCO,WND,5228
2022-06-29T23,ERCO,WND,5209
2022-06-30T00,ERCO,WND,5218
2022-06-30T01,ERCO,WND,5996
2022-06-30T02,ERCO,WND,6641
2022-06-30T03,ERCO,WND,9143
2022-06-30T04,ERCO,WND,11840
2022-06-30T05,ERCO,WND,13387
2022-06-30T06,ERCO,WND,13662
2022-06-30T07,ERCO,WND,14050
2022-06-30T08,ERCO,WND,14296
2022-06-30T09,ERCO,WND,13710
2022-06-30T10,ERCO,WND,13239
2022-06-30T11,ERCO,WND,13386
2022-06-30T12,ERCO,WND,13130
2022-06-30T13,ERCO,WND,11472
2022-06-30T14,ERCO,WND,7761
2022-06-30T15,ERCO,WND,8109
2022-06-30T16,ERCO,WND,7829
2022-06-30T17,ERCO,WND,5322
2022-06-30T18,ERCO,WND,2446
2022-06-30T19,ERCO,WND,1921
2022-06-30T20,ERCO,WND,2588
2022-06-30T21,ERCO,WND,3514
2022-06-30T22,ERCO,WND,4325
2022-06-30T23,ERCO,WND,5455
2022-07-01T00,ERCO,WND,6329
2022-07-01T01,ERCO,WND,8467
2022-07-01T02,ERCO,WND,10262
2022-07-01T03,ERCO,WND,13082
2022-07-01T04,ERCO,WND,15939
2022-07-01T05,ERCO,WND,17559
2022-07-01T06,ERCO,WND,17939
2022-07-01T07,ERCO,WND,18391
2022-07-01T08,ERCO,WND,17885
2022-07-01T09,ERCO,WND,17129
2022-07-01T10,ERCO,WND,15992
2022-07-01T11,ERCO,WND,14594
2022-07-01T12,ERCO,WND,13128
2022-07-01T13,ERCO,WND,11108
2022-07-01T14,ERCO,WND,9259
2022-07-01T15,ERCO,WND,9829
2022-07-01T16,ERCO,WND,7111
2022-07-01T17,ERCO,WND,4008
2022-07-01T18,ERCO,WND,2326
2022-07-01T19,ERCO,WND,2483
2022-07-01T20,ERCO,WND,3625
2022-07-01T21,ERCO,WND,5549
2022-07-01T22,ERCO,WND,7534
2022-07-01T23,ERCO,WND,8087
2022-07-02T00,ERCO,WND,9966
2022-07-02T01,ERCO,WND,12804
2022-07-02T02,ERCO,WND,14510
2022-07-02T03,ERCO,WND,16078
2022-07-02T04,ERCO,WND,17850
2022-07-02T05,ERCO,WND,18343
2022-07-02T06,ERCO,WND,18497
2022-07-02T07,ERCO,WND,17055
2022-07-02T08,ERCO,WND,15796
2022-07-02T09,ERCO,WND,15177
2022-07-02T10,ERCO,WND,13678
2022-07-02T11,ERCO,WND,12475
2022-07-02T12,ERCO,WND,11209
2022-07-02T13,ERCO,WND,9073
2022-07-02T14,ERCO,WND,7562
2022-07-02T15,ERCO,WND,8197
2022-07-02T16,ERCO,WND,7126
2022-07-02T17,ERCO,WND,5752
2022-07-02T18,ERCO,WND,5036
2022-07-02T19,ERCO,WND,5129
2022-07-02T20,ERCO,WND,6208
2022-07-02T21,ERCO,WND,8458
2022-07-02T22,ERCO,WND,10657
2022-07-02T23,ERCO,WND,12686
2022-07-03T00,ERCO,WND,13646
2022-07-03T01,ERCO,WND,14805
2022-07-03T02,ERCO,WND,15860
2022-07-03T03,ERCO,WND,15525
2022-07-03T04,ERCO,WND,14688
2022-07-03T05,ERCO,WND,14318
2022-07-03T06,ERCO,WND,13912
2022-07-03T07,ERCO,WND,13205
2022-07-03T08,ERCO,WND,12982
2022-07-03T09,ERCO,WND,12038
2022-07-03T10,ERCO,WND,11116
2022-07-03T11,ERCO,WND,11438
2022-07-03T12,ERCO,WND,10908
2022-07-03T13,ERCO,WND,10244
2022-07-03T14,ERCO,WND,9871
2022-07-03T15,ERCO,WND,11163
2022-07-03T16,ERCO,WND,10073
2022-07-03T17,ERCO,WND,9601
2022-07-03T18,ERCO,WND,10638
2022-07-03T19,ERCO,WND,11941
2022-07-03T20,ERCO,WND,13685
2022-07-03T21,ERCO,WND,15334
2022-07-03T22,ERCO,WND,16464
2022-07-03T23,ERCO,WND,18409
2022-07-04T00,ERCO,WND,19486
2022-07-04T01,ERCO,WND,19267
2022-07-04T02,ERCO,WND,18702
2022-07-04T03,ERCO,WND,16273
2022-07-04T04,ERCO,WND,14977
2022-07-04T05,ERCO,WND,14165
2022-07-04T06,ERCO,WND,14601
2022-07-04T07,ERCO,WND,15154
2022-07-04T08,ERCO,WND,15838
2022-07-04T09,ERCO,WND,16371
2022-07-04T10,ERCO,WND,16777
2022-07-04T11,ERCO,WND,16622
2022-07-04T12,ERCO,WND,15910
2022-07-04T13,ERCO,WND,14325
2022-07-04T14,ERCO,WND,14651
2022-07-04T15,ERCO,WND,17265
2022-07-04T16,ERCO,WND,16640
2022-07-04T17,ERCO,WND,15289
2022-07-04T18,ERCO,WND,14559
2022-07-04T19,ERCO,WND,14678
2022-07-04T20,ERCO,WND,14776
2022-07-04T21,ERCO,WND,15188
2022-07-04T22,ERCO,WND,16318
2022-07-04T23,ERCO,WND,17856
2022-07-05T00,ERCO,WND,19385
2022-07-05T01,ERCO,WND,21258
2022-07-05T02,ERCO,WND,21432
2022-07-05T03,ERCO,WND,20546
2022-07-05T04,ERCO,WND,20702
2022-07-05T05,ERCO,WND,21491
2022-07-05T06,ERCO,WND,21811
2022-07-05T07,ERCO,WND,20323
2022-07-05T08,ERCO,WND,19084
2022-07-05T09,ERCO,WND,18805
2022-07-05T10,ERCO,WND,18889
2022-07-05T11,ERCO,WND,18491
2022-07-05T12,ERCO,WND,18556
2022-07-05T13,ERCO,WND,17220
2022-07-05T14,ERCO,WND,17995
2022-07-05T15,ERCO,WND,19782
2022-07-05T16,ERCO,WND,18022
2022-07-05T17,ERCO,WND,15056
2022-07-05T18,ERCO,WND,12463
2022-07-05T19,ERCO,WND,11243
2022-07-05T20,ERCO,WND,11420
2022-07-05T21,ERCO,WND,12647
2022-07-05T22,ERCO,WND,13754
2022-07-05T23,ERCO,WND,14529
2022-07-06T00,ERCO,WND,15814
2022-07-06T01,ERCO,WND,17511
2022-07-06T02,ERCO,WND,17047
2022-07-06T03,ERCO,WND,16853
2022-07-06T04,ERCO,WND,16034
2022-07-06T05,ERCO,WND,15783
2022-07-06T06,ERCO,WND,16545
2022-07-06T07,ERCO,WND,17906
2022-07-06T08,ERCO,WND,17716
2022-07-06T09,ERCO,WND,17839
2022-07-06T10,ERCO,WND,17982
2022-07-06T11,ERCO,WND,17995
2022-07-06T12,ERCO,WND,16686
2022-07-06T13,ERCO,WND,15025
2022-07-06T14,ERCO,WND,14871
2022-07-06T15,ERCO,WND,16979
2022-07-06T16,ERCO,WND,14631
2022-07-06T17,ERCO,WND,11257
2022-07-06T18,ERCO,WND,8959
2022-07-06T19,ERCO,WND,8480
2022-07-06T20,ERCO,WND,9538
2022-07-06T21,ERCO,WND,10721
2022-07-06T22,ERCO,WND,11705
2022-07-06T23,ERCO,WND,12533
2022-07-07T00,ERCO,WND,12975
2022-07-07T01,ERCO,WND,13147
2022-07-07T02,ERCO,WND,13445
2022-07-07T03,ERCO,WND,14921
2022-07-07T04,ERCO,WND,17456
2022-07-07T05,ERCO,WND,18915
2022-07-07T06,ERCO,WND,18480
2022-07-07T07,ERCO,WND,18320
2022-07-07T08,ERCO,WND,18551
2022-07-07T09,ERCO,WND,18018
2022-07-07T10,ERCO,WND,17767
2022-07-07T11,ERCO,WND,16934
2022-07-07T12,ERCO,WND,15853
2022-07-07T13,ERCO,WND,14271
2022-07-07T14,ERCO,WND,12463
2022-07-07T15,ERCO,WND,13200
2022-07-07T16,ERCO,WND,10933
2022-07-07T17,ERCO,WND,8002
2022-07-07T18,ERCO,WND,6700
2022-07-07T19,ERCO,WND,6483
2022-07-07T20,ERCO,WND,6188
2022-07-07T21,ERCO,WND,6732
2022-07-07T22,ERCO,WND,7631
2022-07-07T23,ERCO,WND,9130
2022-07-08T00,ERCO,WND,10455
2022-07-08T01,ERCO,WND,11072
2022-07-08T02,ERCO,WND,11032
2022-07-08T03,ERCO,WND,13017
2022-07-08T04,ERCO,WND,15636
2022-07-08T05,ERCO,WND,16612
2022-07-08T06,ERCO,WND,17200
2022-07-08T07,ERCO,WND,16810
2022-07-08T08,ERCO,WND,15109
2022-07-08T09,ERCO,WND,13654
2022-07-08T10,ERCO,WND,13030
2022-07-08T11,ERCO,WND,13582
2022-07-08T12,ERCO,WND,13361
2022-07-08T13,ERCO,WND,11649
2022-07-08T14,ERCO,WND,9815
2022-07-08T15,ERCO,WND,9680
2022-07-08T16,ERCO,WND,6699
2022-07-08T17,ERCO,WND,3721
2022-07-08T18,ERCO,WND,2400
2022-07-08T19,ERCO,WND,2587
2022-07-08T20,ERCO,WND,3342
2022-07-08T21,ERCO,WND,4205
2022-07-08T22,ERCO,WND,4915
2022-07-08T23,ERCO,WND,5116
2022-07-09T00,ERCO,WND,6679
2022-07-09T01,ERCO,WND,8628
2022-07-09T02,ERCO,WND,9550
2022-07-09T03,ERCO,WND,11462
2022-07-09T04,ERCO,WND,13615
2022-07-09T05,ERCO,WND,15106
2022-07-09T06,ERCO,WND,15278
2022-07-09T07,ERCO,WND,13573
2022-07-09T08,ERCO,WND,10273
2022-07-09T09,ERCO,WND,7668
2022-07-09T10,ERCO,WND,5539
2022-07-09T11,ERCO,WND,5021
2022-07-09T12,ERCO,WND,5195
2022-07-09T13,ERCO,WND,5132
2022-07-09T14,ERCO,WND,3753
2022-07-09T15,ERCO,WND,3447
2022-07-09T16,ERCO,WND,2239
2022-07-09T17,ERCO,WND,1629
2022-07-09T18,ERCO,WND,1686
2022-07-09T19,ERCO,WND,2682
2022-07-09T20,ERCO,WND,4202
2022-07-09T21,ERCO,WND,4893
2022-07-09T22,ERCO,WND,5534
2022-07-09T23,ERCO,WND,6668
2022-07-10T00,ERCO,WND,6784
2022-07-10T01,ERCO,WND,7646
2022-07-10T02,ERCO,WND,6938
2022-07-10T03,ERCO,WND,7194
2022-07-10T04,ERCO,WND,7220
2022-07-10T05,ERCO,WND,6460
2022-07-10T06,ERCO,WND,6245
2022-07-10T07,ERCO,WND,6004
2022-07-10T08,ERCO,WND,5336
2022-07-10T09,ERCO,WND,5038
2022-07-10T10,ERCO,WND,4705
2022-07-10T11,ERCO,WND,3956
2022-07-10T12,ERCO,WND,3639
2022-07-10T13,ERCO,WND,2786
2022-07-10T14,ERCO,WND,1763
2022-07-10T15,ERCO,WND,1676
2022-07-10T16,ERCO,WND,1099
2022-07-10T17,ERCO,WND,802
2022-07-10T18,ERCO,WND,956
2022-07-10T19,ERCO,WND,1431
2022-07-10T20,ERCO,WND,2162
2022-07-10T21,ERCO,WND,3219
2022-07-10T22,ERCO,WND,3959
2022-07-10T23,ERCO,WND,4771
2022-07-11T00,ERCO,WND,5688
2022-07-11T01,ERCO,WND,6478
2022-07-11T02,ERCO,WND,7646
2022-07-11T03,ERCO,WND,9219
2022-07-11T04,ERCO,WND,11280
2022-07-11T05,ERCO,WND,11966
2022-07-11T06,ERCO,WND,11825
2022-07-11T07,ERCO,WND,11126
2022-07-11T08,ERCO,WND,9754
2022-07-11T09,ERCO,WND,7800
2022-07-11T10,ERCO,WND,6797
2022-07-11T11,ERCO,WND,6002
2022-07-11T12,ERCO,WND,4921
2022-07-11T13,ERCO,WND,3695
2022-07-11T14,ERCO,WND,2524
2022-07-11T15,ERCO,WND,2655
2022-07-11T16,ERCO,WND,1918
2022-07-11T17,ERCO,WND,1061
2022-07-11T18,ERCO,WND,746
2022-07-11T19,ERCO,WND,1530
2022-07-11T20,ERCO,WND,3057
2022-07-11T21,ERCO,WND,4797
2022-07-11T22,ERCO,WND,6273
2022-07-11T23,ERCO,WND,7281
2022-07-12T00,ERCO,WND,8504
2022-07-12T01,ERCO,WND,10071
2022-07-12T02,ERCO,WND,10270
2022-07-12T03,ERCO,WND,11934
2022-07-12T04,ERCO,WND,13978
2022-07-12T05,ERCO,WND,14488
2022-07-12T06,ERCO,WND,14382
2022-07-12T07,ERCO,WND,13468
2022-07-12T08,ERCO,WND,12233
2022-07-12T09,ERCO,WND,10714
2022-07-12T10,ERCO,WND,9373
2022-07-12T11,ERCO,WND,8954
2022-07-12T12,ERCO,WND,8004
2022-07-12T13,ERCO,WND,7392
2022-07-12T14,ERCO,WND,7061
2022-07-12T15,ERCO,WND,6845
2022-07-12T16,ERCO,WND,6177
2022-07-12T17,ERCO,WND,7417
2022-07-12T18,ERCO,WND,8749
2022-07-12T19,ERCO,WND,8801
2022-07-12T20,ERCO,WND,8119
2022-07-12T21,ERCO,WND,8451
2022-07-12T22,ERCO,WND,9277
2022-07-12T23,ERCO,WND,10245
2022-07-13T00,ERCO,WND,11545
2022-07-13T01,ERCO,WND,11574
2022-07-13T02,ERCO,WND,10392
2022-07-13T03,ERCO,WND,9497
2022-07-13T04,ERCO,WND,9664
2022-07-13T05,ERCO,WND,8954
2022-07-13T06,ERCO,WND,8284
2022-07-13T07,ERCO,WND,6959
2022-07-13T08,ERCO,WND,6154
2022-07-13T09,ERCO,WND,5109
2022-07-13T10,ERCO,WND,4222
2022-07-13T11,ERCO,WND,3873
2022-07-13T12,ERCO,WND,3422
2022-07-13T13,ERCO,WND,2611
2022-07-13T14,ERCO,WND,1597
2022-07-13T15,ERCO,WND,1338
2022-07-13T16,ERCO,WND,1019
2022-07-13T17,ERCO,WND,696
2022-07-13T18,ERCO,WND,706
2022-07-13T19,ERCO,WND,2020
2022-07-13T20,ERCO,WND,3960
2022-07-13T21,ERCO,WND,5375
2022-07-13T22,ERCO,WND,6753
2022-07-13T23,ERCO,WND,7705
2022-07-14T00,ERCO,WND,7980
2022-07-14T01,ERCO,WND,9055
2022-07-14T02,ERCO,WND,8528
2022-07-14T03,ERCO,WND,9343
2022-07-14T04,ERCO,WND,11251
2022-07-14T05,ERCO,WND,10821
2022-07-14T06,ERCO,WND,10237
2022-07-14T07,ERCO,WND,8257
2022-07-14T08,ERCO,WND,7432
2022-07-14T09,ERCO,WND,7435
2022-07-14T10,ERCO,WND,7526
2022-07-14T11,ERCO,WND,6898
2022-07-14T12,ERCO,WND,7222
2022-07-14T13,ERCO,WND,6886
2022-07-14T14,ERCO,WND,4562
2022-07-14T15,ERCO,WND,3855
2022-07-14T16,ERCO,WND,3233
2022-07-14T17,ERCO,WND,2450
2022-07-14T18,ERCO,WND,2952
2022-07-14T19,ERCO,WND,3914
2022-07-14T20,ERCO,WND,6249
2022-07-14T21,ERCO,WND,8879
2022-07-14T22,ERCO,WND,11950
2022-07-14T23,ERCO,WND,14341
2022-07-15T00,ERCO,WND,15150
2022-07-15T01,ERCO,WND,14644
2022-07-15T02,ERCO,WND,14652
2022-07-15T03,ERCO,WND,15283
2022-07-15T04,ERCO,WND,14624
2022-07-15T05,ERCO,WND,12262
2022-07-15T06,ERCO,WND,9473
