period,respondent,fueltype,value
2023-06-20T09,ERCO,WND,16539
2023-06-20T10,ERCO,WND,16111
2023-06-20T11,ERCO,WND,15447
2023-06-20T12,ERCO,WND,14478
2023-06-20T13,ERCO,WND,13266
2023-06-20T14,ERCO,WND,10783
2023-06-20T15,ERCO,WND,8657
2023-06-20T16,ERCO,WND,8639
2023-06-20T17,ERCO,WND,9131
2023-06-20T18,ERCO,WND,8418
2023-06-20T19,ERCO,WND,7401
2023-06-20T20,ERCO,WND,6427
2023-06-20T21,ERCO,WND,5483
2023-06-20T22,ERCO,WND,4777
2023-06-20T23,ERCO,WND,5020
2023-06-21T00,ERCO,WND,5798
2023-06-21T01,ERCO,WND,7219
2023-06-21T02,ERCO,WND,8318
2023-06-21T03,ERCO,WND,11163
2023-06-21T04,ERCO,WND,13420
2023-06-21T05,ERCO,WND,14294
2023-06-21T06,ERCO,WND,14476
2023-06-21T07,ERCO,WND,14994
2023-06-21T08,ERCO,WND,14749
2023-06-21T09,ERCO,WND,13654
2023-06-21T10,ERCO,WND,12368
2023-06-21T11,ERCO,WND,11253
2023-06-21T12,ERCO,WND,10112
2023-06-21T13,ERCO,WND,8799
2023-06-21T14,ERCO,WND,6993
2023-06-21T15,ERCO,WND,7062
2023-06-21T16,ERCO,WND,7663
2023-06-21T17,ERCO,WND,7253
2023-06-21T18,ERCO,WND,6794
2023-06-21T19,ERCO,WND,6369
2023-06-21T20,ERCO,WND,6282
2023-06-21T21,ERCO,WND,8035
2023-06-21T22,ERCO,WND,10497
2023-06-21T23,ERCO,WND,11755
2023-06-22T00,ERCO,WND,12806
2023-06-22T01,ERCO,WND,14330
2023-06-22T02,ERCO,WND,15158
2023-06-22T03,ERCO,WND,16861
2023-06-22T04,ERCO,WND,18513
2023-06-22T05,ERCO,WND,18429
2023-06-22T06,ERCO,WND,19338
2023-06-22T07,ERCO,WND,19020
2023-06-22T08,ERCO,WND,17890
2023-06-22T09,ERCO,WND,16476
2023-06-22T10,ERCO,WND,15755
2023-06-22T11,ERCO,WND,14812
2023-06-22T12,ERCO,WND,13231
2023-06-22T13,ERCO,WND,11630
2023-06-22T14,ERCO,WND,10241
2023-06-22T15,ERCO,WND,9154
2023-06-22T16,ERCO,WND,8871
2023-06-22T17,ERCO,WND,7437
2023-06-22T18,ERCO,WND,6157
2023-06-22T19,ERCO,WND,5018
2023-06-22T20,ERCO,WND,5552
2023-06-22T21,ERCO,WND,6490
2023-06-22T22,ERCO,WND,9252
2023-06-22T23,ERCO,WND,12061
2023-06-23T00,ERCO,WND,14463
2023-06-23T01,ERCO,WND,17034
2023-06-23T02,ERCO,WND,17806
2023-06-23T03,ERCO,WND,19230
2023-06-23T04,ERCO,WND,19722
2023-06-23T05,ERCO,WND,18055
2023-06-23T06,ERCO,WND,17594
2023-06-23T07,ERCO,WND,17652
2023-06-23T08,ERCO,WND,15891
2023-06-23T09,ERCO,WND,14856
2023-06-23T10,ERCO,WND,14520
2023-06-23T11,ERCO,WND,14257
2023-06-23T12,ERCO,WND,13871
2023-06-23T13,ERCO,WND,12795
2023-06-23T14,ERCO,WND,12860
2023-06-23T15,ERCO,WND,14491
2023-06-23T16,ERCO,WND,14466
2023-06-23T17,ERCO,WND,13599
2023-06-23T18,ERCO,WND,12161
2023-06-23T19,ERCO,WND,11296
2023-06-23T20,ERCO,WND,11975
2023-06-23T21,ERCO,WND,13250
2023-06-23T22,ERCO,WND,15506
2023-06-23T23,ERCO,WND,19172
2023-06-24T00,ERCO,WND,21399
2023-06-24T01,ERCO,WND,22227
2023-06-24T02,ERCO,WND,20926
2023-06-24T03,ERCO,WND,21635
2023-06-24T04,ERCO,WND,21329
2023-06-24T05,ERCO,WND,19413
2023-06-24T06,ERCO,WND,19142
2023-06-24T07,ERCO,WND,19907
2023-06-24T08,ERCO,WND,21515
2023-06-24T09,ERCO,WND,22699
2023-06-24T10,ERCO,WND,22897
2023-06-24T11,ERCO,WND,22196
2023-06-24T12,ERCO,WND,21369
2023-06-24T13,ERCO,WND,19766
2023-06-24T14,ERCO,WND,19131
2023-06-24T15,ERCO,WND,19809
2023-06-24T16,ERCO,WND,18997
2023-06-24T17,ERCO,WND,17232
2023-06-24T18,ERCO,WND,15274
2023-06-24T19,ERCO,WND,12271
2023-06-24T20,ERCO,WND,10159
2023-06-24T21,ERCO,WND,9256
2023-06-24T22,ERCO,WND,8935
2023-06-24T23,ERCO,WND,9297
2023-06-25T00,ERCO,WND,10635
2023-06-25T01,ERCO,WND,12453
2023-06-25T02,ERCO,WND,13815
2023-06-25T03,ERCO,WND,15960
2023-06-25T04,ERCO,WND,19018
2023-06-25T05,ERCO,WND,19148
2023-06-25T06,ERCO,WND,20520
2023-06-25T07,ERCO,WND,21585
2023-06-25T08,ERCO,WND,21908
2023-06-25T09,ERCO,WND,21518
2023-06-25T10,ERCO,WND,20714
2023-06-25T11,ERCO,WND,20058
2023-06-25T12,ERCO,WND,19737
2023-06-25T13,ERCO,WND,18513
2023-06-25T14,ERCO,WND,18204
2023-06-25T15,ERCO,WND,19438
2023-06-25T16,ERCO,WND,17833
2023-06-25T17,ERCO,WND,14173
2023-06-25T18,ERCO,WND,10524
2023-06-25T19,ERCO,WND,8669
2023-06-25T20,ERCO,WND,7903
2023-06-25T21,ERCO,WND,7672
2023-06-25T22,ERCO,WND,7471
2023-06-25T23,ERCO,WND,8061
2023-06-26T00,ERCO,WND,9324
2023-06-26T01,ERCO,WND,10692
2023-06-26T02,ERCO,WND,12658
2023-06-26T03,ERCO,WND,14886
2023-06-26T04,ERCO,WND,15260
2023-06-26T05,ERCO,WND,14983
2023-06-26T06,ERCO,WND,14874
2023-06-26T07,ERCO,WND,15370
2023-06-26T08,ERCO,WND,15611
2023-06-26T09,ERCO,WND,14396
2023-06-26T10,ERCO,WND,12876
2023-06-26T11,ERCO,WND,11859
2023-06-26T12,ERCO,WND,11279
2023-06-26T13,ERCO,WND,10024
2023-06-26T14,ERCO,WND,9005
2023-06-26T15,ERCO,WND,9037
2023-06-26T16,ERCO,WND,7412
2023-06-26T17,ERCO,WND,6389
2023-06-26T18,ERCO,WND,5809
2023-06-26T19,ERCO,WND,5488
2023-06-26T20,ERCO,WND,6069
2023-06-26T21,ERCO,WND,7131
2023-06-26T22,ERCO,WND,8394
2023-06-26T23,ERCO,WND,9951
2023-06-27T00,ERCO,WND,12170
2023-06-27T01,ERCO,WND,14448
2023-06-27T02,ERCO,WND,15653
2023-06-27T03,ERCO,WND,16594
2023-06-27T04,ERCO,WND,17008
2023-06-27T05,ERCO,WND,17753
2023-06-27T06,ERCO,WND,18625
2023-06-27T07,ERCO,WND,18675
2023-06-27T08,ERCO,WND,19058
2023-06-27T09,ERCO,WND,18610
2023-06-27T10,ERCO,WND,18465
2023-06-27T11,ERCO,WND,18779
2023-06-27T12,ERCO,WND,18715
2023-06-27T13,ERCO,WND,15127
2023-06-27T14,ERCO,WND,11117
2023-06-27T15,ERCO,WND,9568
2023-06-27T16,ERCO,WND,8408
2023-06-27T17,ERCO,WND,8224
2023-06-27T18,ERCO,WND,10180
2023-06-27T19,ERCO,WND,12263
2023-06-27T20,ERCO,WND,14283
2023-06-27T21,ERCO,WND,16042
2023-06-27T22,ERCO,WND,17432
2023-06-27T23,ERCO,WND,18633
2023-06-28T00,ERCO,WND,19568
2023-06-28T01,ERCO,WND,20427
2023-06-28T02,ERCO,WND,20946
2023-06-28T03,ERCO,WND,21983
2023-06-28T04,ERCO,WND,23416
2023-06-28T05,ERCO,WND,24237
2023-06-28T06,ERCO,WND,23633
2023-06-28T07,ERCO,WND,23236
2023-06-28T08,ERCO,WND,23291
2023-06-28T09,ERCO,WND,23343
2023-06-28T10,ERCO,WND,23012
2023-06-28T11,ERCO,WND,22527
2023-06-28T12,ERCO,WND,22021
2023-06-28T13,ERCO,WND,20454
2023-06-28T14,ERCO,WND,19077
2023-06-28T15,ERCO,WND,19988
2023-06-28T16,ERCO,WND,20323
2023-06-28T17,ERCO,WND,19973
2023-06-28T18,ERCO,WND,19880
2023-06-28T19,ERCO,WND,19684
2023-06-28T20,ERCO,WND,19600
2023-06-28T21,ERCO,WND,20261
2023-06-28T22,ERCO,WND,20282
2023-06-28T23,ERCO,WND,20220
2023-06-29T00,ERCO,WND,20893
2023-06-29T01,ERCO,WND,21490
2023-06-29T02,ERCO,WND,21574
2023-06-29T03,ERCO,WND,22234
2023-06-29T04,ERCO,WND,23371
2023-06-29T05,ERCO,WND,23657
2023-06-29T06,ERCO,WND,23745
2023-06-29T07,ERCO,WND,23684
2023-06-29T08,ERCO,WND,22776
2023-06-29T09,ERCO,WND,21620
2023-06-29T10,ERCO,WND,20980
2023-06-29T11,ERCO,WND,19923
2023-06-29T12,ERCO,WND,18819
2023-06-29T13,ERCO,WND,17697
2023-06-29T14,ERCO,WND,17285
2023-06-29T15,ERCO,WND,19895
2023-06-29T16,ERCO,WND,18977
2023-06-29T17,ERCO,WND,18130
2023-06-29T18,ERCO,WND,18045
2023-06-29T19,ERCO,WND,18718
2023-06-29T20,ERCO,WND,19978
2023-06-29T21,ERCO,WND,20530
2023-06-29T22,ERCO,WND,20899
2023-06-29T23,ERCO,WND,21703
2023-06-30T00,ERCO,WND,21925
2023-06-30T01,ERCO,WND,22915
2023-06-30T02,ERCO,WND,22430
2023-06-30T03,ERCO,WND,21083
2023-06-30T04,ERCO,WND,21393
2023-06-30T05,ERCO,WND,21489
2023-06-30T06,ERCO,WND,21388
2023-06-30T07,ERCO,WND,21352
2023-06-30T08,ERCO,WND,21638
2023-06-30T09,ERCO,WND,21655
2023-06-30T10,ERCO,WND,21118
2023-06-30T11,ERCO,WND,19478
2023-06-30T12,ERCO,WND,18469
2023-06-30T13,ERCO,WND,16798
2023-06-30T14,ERCO,WND,17346
2023-06-30T15,ERCO,WND,19649
2023-06-30T16,ERCO,WND,18499
2023-06-30T17,ERCO,WND,17010
2023-06-30T18,ERCO,WND,16092
2023-06-30T19,ERCO,WND,15629
2023-06-30T20,ERCO,WND,15739
2023-06-30T21,ERCO,WND,16557
2023-06-30T22,ERCO,WND,18288
2023-06-30T23,ERCO,WND,18968
2023-07-01T00,ERCO,WND,18767
2023-07-01T01,ERCO,WND,19038
2023-07-01T02,ERCO,WND,17753
2023-07-01T03,ERCO,WND,16455
2023-07-01T04,ERCO,WND,17178
2023-07-01T05,ERCO,WND,16823
2023-07-01T06,ERCO,WND,14938
2023-07-01T07,ERCO,WND,15088
2023-07-01T08,ERCO,WND,12587
2023-07-01T09,ERCO,WND,11197
2023-07-01T10,ERCO,WND,11288
2023-07-01T11,ERCO,WND,12635
2023-07-01T12,ERCO,WND,13725
2023-07-01T13,ERCO,WND,10978
2023-07-01T14,ERCO,WND,9740
2023-07-01T15,ERCO,WND,11003
2023-07-01T16,ERCO,WND,11410
2023-07-01T17,ERCO,WND,11125
2023-07-01T18,ERCO,WND,11308
2023-07-01T19,ERCO,WND,11477
2023-07-01T20,ERCO,WND,10506
2023-07-01T21,ERCO,WND,10992
2023-07-01T22,ERCO,WND,11907
2023-07-01T23,ERCO,WND,12518
2023-07-02T00,ERCO,WND,13282
2023-07-02T01,ERCO,WND,12324
2023-07-02T02,ERCO,WND,11509
2023-07-02T03,ERCO,WND,10720
2023-07-02T04,ERCO,WND,10463
2023-07-02T05,ERCO,WND,9869
2023-07-02T06,ERCO,WND,8800
2023-07-02T07,ERCO,WND,7762
2023-07-02T08,ERCO,WND,7744
2023-07-02T09,ERCO,WND,6990
2023-07-02T10,ERCO,WND,6211
2023-07-02T11,ERCO,WND,4890
2023-07-02T12,ERCO,WND,4048
2023-07-02T13,ERCO,WND,2822
2023-07-02T14,ERCO,WND,1716
2023-07-02T15,ERCO,WND,2060
2023-07-02T16,ERCO,WND,1980
2023-07-02T17,ERCO,WND,1507
2023-07-02T18,ERCO,WND,991
2023-07-02T19,ERCO,WND,1005
2023-07-02T20,ERCO,WND,1564
2023-07-02T21,ERCO,WND,2409
2023-07-02T22,ERCO,WND,3370
2023-07-02T23,ERCO,WND,3943
2023-07-03T00,ERCO,WND,4829
2023-07-03T01,ERCO,WND,6975
2023-07-03T02,ERCO,WND,7470
2023-07-03T03,ERCO,WND,7462
2023-07-03T04,ERCO,WND,8078
2023-07-03T05,ERCO,WND,8493
2023-07-03T06,ERCO,WND,8831
2023-07-03T07,ERCO,WND,7800
2023-07-03T08,ERCO,WND,6097
2023-07-03T09,ERCO,WND,4648
2023-07-03T10,ERCO,WND,3618
2023-07-03T11,ERCO,WND,3563
2023-07-03T12,ERCO,WND,3596
2023-07-03T13,ERCO,WND,3227
2023-07-03T14,ERCO,WND,2325
2023-07-03T15,ERCO,WND,3224
2023-07-03T16,ERCO,WND,3824
2023-07-03T17,ERCO,WND,3534
2023-07-03T18,ERCO,WND,2966
2023-07-03T19,ERCO,WND,2883
2023-07-03T20,ERCO,WND,3708
2023-07-03T21,ERCO,WND,5107
2023-07-03T22,ERCO,WND,5495
2023-07-03T23,ERCO,WND,6148
2023-07-04T00,ERCO,WND,7856
2023-07-04T01,ERCO,WND,9204
2023-07-04T02,ERCO,WND,9694
2023-07-04T03,ERCO,WND,11839
2023-07-04T04,ERCO,WND,13805
2023-07-04T05,ERCO,WND,13949
2023-07-04T06,ERCO,WND,14062
2023-07-04T07,ERCO,WND,13476
2023-07-04T08,ERCO,WND,12038
2023-07-04T09,ERCO,WND,10860
2023-07-04T10,ERCO,WND,10164
2023-07-04T11,ERCO,WND,9348
2023-07-04T12,ERCO,WND,8655
2023-07-04T13,ERCO,WND,7354
2023-07-04T14,ERCO,WND,5807
2023-07-04T15,ERCO,WND,7621
2023-07-04T16,ERCO,WND,8647
2023-07-04T17,ERCO,WND,9190
2023-07-04T18,ERCO,WND,9249
2023-07-04T19,ERCO,WND,9104
2023-07-04T20,ERCO,WND,9022
2023-07-04T21,ERCO,WND,9226
2023-07-04T22,ERCO,WND,9699
2023-07-04T23,ERCO,WND,10773
2023-07-05T00,ERCO,WND,11754
2023-07-05T01,ERCO,WND,13203
2023-07-05T02,ERCO,WND,14359
2023-07-05T03,ERCO,WND,15735
2023-07-05T04,ERCO,WND,17171
2023-07-05T05,ERCO,WND,19366
2023-07-05T06,ERCO,WND,19989
2023-07-05T07,ERCO,WND,19218
2023-07-05T08,ERCO,WND,19419
2023-07-05T09,ERCO,WND,19559
2023-07-05T10,ERCO,WND,18335
2023-07-05T11,ERCO,WND,17142
2023-07-05T12,ERCO,WND,14969
2023-07-05T13,ERCO,WND,12250
2023-07-05T14,ERCO,WND,10763
2023-07-05T15,ERCO,WND,10935
2023-07-05T16,ERCO,WND,8247
2023-07-05T17,ERCO,WND,6090
2023-07-05T18,ERCO,WND,5009
2023-07-05T19,ERCO,WND,5440
2023-07-05T20,ERCO,WND,6746
2023-07-05T21,ERCO,WND,7995
2023-07-05T22,ERCO,WND,8699
2023-07-05T23,ERCO,WND,8962
2023-07-06T00,ERCO,WND,11781
2023-07-06T01,ERCO,WND,14568
2023-07-06T02,ERCO,WND,15466
2023-07-06T03,ERCO,WND,15281
2023-07-06T04,ERCO,WND,15496
2023-07-06T05,ERCO,WND,15142
2023-07-06T06,ERCO,WND,16040
2023-07-06T07,ERCO,WND,16542
2023-07-06T08,ERCO,WND,13829
2023-07-06T09,ERCO,WND,12967
2023-07-06T10,ERCO,WND,11722
2023-07-06T11,ERCO,WND,9904
2023-07-06T12,ERCO,WND,8158
2023-07-06T13,ERCO,WND,7863
2023-07-06T14,ERCO,WND,8314
2023-07-06T15,ERCO,WND,8261
2023-07-06T16,ERCO,WND,6031
2023-07-06T17,ERCO,WND,5178
2023-07-06T18,ERCO,WND,5828
2023-07-06T19,ERCO,WND,7238
2023-07-06T20,ERCO,WND,7959
2023-07-06T21,ERCO,WND,7729
2023-07-06T22,ERCO,WND,7588
2023-07-06T23,ERCO,WND,7852
2023-07-07T00,ERCO,WND,8142
2023-07-07T01,ERCO,WND,8234
2023-07-07T02,ERCO,WND,8364
2023-07-07T03,ERCO,WND,9452
2023-07-07T04,ERCO,WND,11666
2023-07-07T05,ERCO,WND,13847
2023-07-07T06,ERCO,WND,15453
2023-07-07T07,ERCO,WND,15574
2023-07-07T08,ERCO,WND,15943
2023-07-07T09,ERCO,WND,15745
2023-07-07T10,ERCO,WND,15244
2023-07-07T11,ERCO,WND,13845
2023-07-07T12,ERCO,WND,11865
2023-07-07T13,ERCO,WND,8657
2023-07-07T14,ERCO,WND,7149
2023-07-07T15,ERCO,WND,7354
2023-07-07T16,ERCO,WND,7684
2023-07-07T17,ERCO,WND,9589
2023-07-07T18,ERCO,WND,13002
2023-07-07T19,ERCO,WND,16128
2023-07-07T20,ERCO,WND,18280
2023-07-07T21,ERCO,WND,19845
2023-07-07T22,ERCO,WND,20218
2023-07-07T23,ERCO,WND,21173
2023-07-08T00,ERCO,WND,21182
2023-07-08T01,ERCO,WND,20109
2023-07-08T02,ERCO,WND,16314
2023-07-08T03,ERCO,WND,13452
2023-07-08T04,ERCO,WND,12409
2023-07-08T05,ERCO,WND,14131
2023-07-08T06,ERCO,WND,15014
2023-07-08T07,ERCO,WND,11412
2023-07-08T08,ERCO,WND,8416
2023-07-08T09,ERCO,WND,7598
2023-07-08T10,ERCO,WND,9381
2023-07-08T11,ERCO,WND,11641
2023-07-08T12,ERCO,WND,11784
2023-07-08T13,ERCO,WND,9490
2023-07-08T14,ERCO,WND,8251
2023-07-08T15,ERCO,WND,9329
2023-07-08T16,ERCO,WND,8155
2023-07-08T17,ERCO,WND,7395
2023-07-08T18,ERCO,WND,7865
2023-07-08T19,ERCO,WND,8370
2023-07-08T20,ERCO,WND,9177
2023-07-08T21,ERCO,WND,9421
2023-07-08T22,ERCO,WND,9741
2023-07-08T23,ERCO,WND,10069
2023-07-09T00,ERCO,WND,10734
2023-07-09T01,ERCO,WND,10900
2023-07-09T02,ERCO,WND,10699
2023-07-09T03,ERCO,WND,11996
2023-07-09T04,ERCO,WND,14701
2023-07-09T05,ERCO,WND,17429
2023-07-09T06,ERCO,WND,19556
2023-07-09T07,ERCO,WND,19950
2023-07-09T08,ERCO,WND,19810
2023-07-09T09,ERCO,WND,19323
2023-07-09T10,ERCO,WND,18673
2023-07-09T11,ERCO,WND,18213
2023-07-09T12,ERCO,WND,14920
2023-07-09T13,ERCO,WND,10242
2023-07-09T14,ERCO,WND,9382
2023-07-09T15,ERCO,WND,10557
2023-07-09T16,ERCO,WND,9135
2023-07-09T17,ERCO,WND,7761
2023-07-09T18,ERCO,WND,7006
2023-07-09T19,ERCO,WND,6875
2023-07-09T20,ERCO,WND,7096
2023-07-09T21,ERCO,WND,7646
2023-07-09T22,ERCO,WND,8847
2023-07-09T23,ERCO,WND,9855
2023-07-10T00,ERCO,WND,10816
2023-07-10T01,ERCO,WND,12423
2023-07-10T02,ERCO,WND,14491
2023-07-10T03,ERCO,WND,14999
2023-07-10T04,ERCO,WND,15187
2023-07-10T05,ERCO,WND,14397
2023-07-10T06,ERCO,WND,12870
2023-07-10T07,ERCO,WND,11336
2023-07-10T08,ERCO,WND,10102
2023-07-10T09,ERCO,WND,9147
2023-07-10T10,ERCO,WND,8418
2023-07-10T11,ERCO,WND,7605
2023-07-10T12,ERCO,WND,6240
2023-07-10T13,ERCO,WND,4640
2023-07-10T14,ERCO,WND,3605
2023-07-10T15,ERCO,WND,4667
2023-07-10T16,ERCO,WND,4619
2023-07-10T17,ERCO,WND,4887
2023-07-10T18,ERCO,WND,5070
2023-07-10T19,ERCO,WND,5543
2023-07-10T20,ERCO,WND,5997
2023-07-10T21,ERCO,WND,6275
2023-07-10T22,ERCO,WND,6643
2023-07-10T23,ERCO,WND,7173
2023-07-11T00,ERCO,WND,8283
2023-07-11T01,ERCO,WND,9831
2023-07-11T02,ERCO,WND,11502
2023-07-11T03,ERCO,WND,14327
2023-07-11T04,ERCO,WND,17007
2023-07-11T05,ERCO,WND,18336
2023-07-11T06,ERCO,WND,16334
2023-07-11T07,ERCO,WND,16323
2023-07-11T08,ERCO,WND,15595
2023-07-11T09,ERCO,WND,14318
2023-07-11T10,ERCO,WND,14569
2023-07-11T11,ERCO,WND,12426
2023-07-11T12,ERCO,WND,12196
2023-07-11T13,ERCO,WND,13109
2023-07-11T14,ERCO,WND,12976
2023-07-11T15,ERCO,WND,13217
2023-07-11T16,ERCO,WND,12583
2023-07-11T17,ERCO,WND,12578
2023-07-11T18,ERCO,WND,11751
2023-07-11T19,ERCO,WND,11587
2023-07-11T20,ERCO,WND,11694
2023-07-11T21,ERCO,WND,12283
2023-07-11T22,ERCO,WND,12198
2023-07-11T23,ERCO,WND,12143
2023-07-12T00,ERCO,WND,12317
2023-07-12T01,ERCO,WND,13149
2023-07-12T02,ERCO,WND,14526
2023-07-12T03,ERCO,WND,18467
2023-07-12T04,ERCO,WND,21663
2023-07-12T05,ERCO,WND,22743
2023-07-12T06,ERCO,WND,23752
2023-07-12T07,ERCO,WND,24179
2023-07-12T08,ERCO,WND,23341
2023-07-12T09,ERCO,WND,23017
2023-07-12T10,ERCO,WND,22485
2023-07-12T11,ERCO,WND,22050
2023-07-12T12,ERCO,WND,21656
2023-07-12T13,ERCO,WND,20284
2023-07-12T14,ERCO,WND,19572
2023-07-12T15,ERCO,WND,20936
2023-07-12T16,ERCO,WND,20670
2023-07-12T17,ERCO,WND,19039
2023-07-12T18,ERCO,WND,17179
2023-07-12T19,ERCO,WND,15606
2023-07-12T20,ERCO,WND,14848
2023-07-12T21,ERCO,WND,14026
2023-07-12T22,ERCO,WND,13628
2023-07-12T23,ERCO,WND,14186
2023-07-13T00,ERCO,WND,16095
2023-07-13T01,ERCO,WND,17278
2023-07-13T02,ERCO,WND,18784
2023-07-13T03,ERCO,WND,21992
2023-07-13T04,ERCO,WND,23741
2023-07-13T05,ERCO,WND,23288
2023-07-13T06,ERCO,WND,22310
2023-07-13T07,ERCO,WND,21399
2023-07-13T08,ERCO,WND,20067
2023-07-13T09,ERCO,WND,19120
2023-07-13T10,ERCO,WND,19209
2023-07-13T11,ERCO,WND,18701
2023-07-13T12,ERCO,WND,17585
2023-07-13T13,ERCO,WND,16258
2023-07-13T14,ERCO,WND,14540
2023-07-13T15,ERCO,WND,14926
2023-07-13T16,ERCO,WND,13336
2023-07-13T17,ERCO,WND,12195
2023-07-13T18,ERCO,WND,10948
2023-07-13T19,ERCO,WND,10011
2023-07-13T20,ERCO,WND,10056
2023-07-13T21,ERCO,WND,10044
2023-07-13T22,ERCO,WND,10349
2023-07-13T23,ERCO,WND,12008
2023-07-14T00,ERCO,WND,12184
2023-07-14T01,ERCO,WND,13433
2023-07-14T02,ERCO,WND,15480
2023-07-14T03,ERCO,WND,19064
2023-07-14T04,ERCO,WND,21951
2023-07-14T05,ERCO,WND,22408
2023-07-14T06,ERCO,WND,22871
2023-07-14T07,ERCO,WND,21012
2023-07-14T08,ERCO,WND,18735
2023-07-14T09,ERCO,WND,15518
2023-07-14T10,ERCO,WND,13517
2023-07-14T11,ERCO,WND,12701
2023-07-14T12,ERCO,WND,11496
2023-07-14T13,ERCO,WND,10455
2023-07-14T14,ERCO,WND,9639
2023-07-14T15,ERCO,WND,9813
2023-07-14T16,ERCO,WND,9317
2023-07-14T17,ERCO,WND,10075
2023-07-14T18,ERCO,WND,10350
2023-07-14T19,ERCO,WND,10696
2023-07-14T20,ERCO,WND,11036
2023-07-14T21,ERCO,WND,11897
2023-07-14T22,ERCO,WND,13032
2023-07-14T23,ERCO,WND,13590
2023-07-15T00,ERCO,WND,13554
2023-07-15T01,ERCO,WND,13885
2023-07-15T02,ERCO,WND,14184
2023-07-15T03,ERCO,WND,15686
2023-07-15T04,ERCO,WND,17950
2023-07-15T05,ERCO,WND,19470
2023-07-15T06,ERCO,WND,20541
2023-07-15T07,ERCO,WND,21502
2023-07-15T08,ERCO,WND,21064
2023-07-15T09,ERCO,WND,19102
2023-07-15T10,ERCO,WND,16753
2023-07-15T11,ERCO,WND,15439
2023-07-15T12,ERCO,WND,14155
2023-07-15T13,ERCO,WND,13824
2023-07-15T14,ERCO,WND,12489
2023-07-15T15,ERCO,WND,11574
2023-07-15T16,ERCO,WND,10667
2023-07-15T17,ERCO,WND,10349
2023-07-15T18,ERCO,WND,10544
2023-07-15T19,ERCO,WND,10025
2023-07-15T20,ERCO,WND,8981
2023-07-15T21,ERCO,WND,8244
2023-07-15T22,ERCO,WND,8977
2023-07-15T23,ERCO,WND,9421
2023-07-16T00,ERCO,WND,10505
2023-07-16T01,ERCO,WND,11740
2023-07-16T02,ERCO,WND,11400
2023-07-16T03,ERCO,WND,12116
2023-07-16T04,ERCO,WND,13609
2023-07-16T05,ERCO,WND,14595
2023-07-16T06,ERCO,WND,15147
2023-07-16T07,ERCO,WND,14748
2023-07-16T08,ERCO,WND,12714
2023-07-16T09,ERCO,WND,11655
2023-07-16T10,ERCO,WND,12410
2023-07-16T11,ERCO,WND,14291
2023-07-16T12,ERCO,WND,10637
2023-07-16T13,ERCO,WND,8424
2023-07-16T14,ERCO,WND,6804
2023-07-16T15,ERCO,WND,6199
2023-07-16T16,ERCO,WND,4282
2023-07-16T17,ERCO,WND,3325
2023-07-16T18,ERCO,WND,3467
2023-07-16T19,ERCO,WND,3763
2023-07-16T20,ERCO,WND,4062
2023-07-16T21,ERCO,WND,4635
2023-07-16T22,ERCO,WND,5461
2023-07-16T23,ERCO,WND,5566
2023-07-17T00,ERCO,WND,6353
2023-07-17T01,ERCO,WND,7089
2023-07-17T02,ERCO,WND,8097
2023-07-17T03,ERCO,WND,10194
2023-07-17T04,ERCO,WND,13482
2023-07-17T05,ERCO,WND,15957
2023-07-17T06,ERCO,WND,16867
2023-07-17T07,ERCO,WND,16867
2023-07-17T08,ERCO,WND,16285
2023-07-17T09,ERCO,WND,15687
2023-07-17T10,ERCO,WND,15575
2023-07-17T11,ERCO,WND,15460
2023-07-17T12,ERCO,WND,15829
2023-07-17T13,ERCO,WND,15222
2023-07-17T14,ERCO,WND,12855
2023-07-17T15,ERCO,WND,13391
2023-07-17T16,ERCO,WND,13252
2023-07-17T17,ERCO,WND,11454
2023-07-17T18,ERCO,WND,9057
2023-07-17T19,ERCO,WND,7669
2023-07-17T20,ERCO,WND,7802
2023-07-17T21,ERCO,WND,8328
2023-07-17T22,ERCO,WND,8951
2023-07-17T23,ERCO,WND,9780
2023-07-18T00,ERCO,WND,11316
2023-07-18T01,ERCO,WND,12598
2023-07-18T02,ERCO,WND,13010
2023-07-18T03,ERCO,WND,14654
2023-07-18T04,ERCO,WND,17428
2023-07-18T05,ERCO,WND,20446
2023-07-18T06,ERCO,WND,22815
2023-07-18T07,ERCO,WND,23262
2023-07-18T08,ERCO,WND,23153
2023-07-18T09,ERCO,WND,23230
2023-07-18T10,ERCO,WND,22382
2023-07-18T11,ERCO,WND,22299
2023-07-18T12,ERCO,WND,21710
2023-07-18T13,ERCO,WND,20414
2023-07-18T14,ERCO,WND,18878
2023-07-18T15,ERCO,WND,21319
2023-07-18T16,ERCO,WND,21834
2023-07-18T17,ERCO,WND,20662
2023-07-18T18,ERCO,WND,19236
2023-07-18T19,ERCO,WND,19052
2023-07-18T20,ERCO,WND,18594
2023-07-18T21,ERCO,WND,18054
2023-07-18T22,ERCO,WND,17867
2023-07-18T23,ERCO,WND,17985
2023-07-19T00,ERCO,WND,18304
2023-07-19T01,ERCO,WND,18407
2023-07-19T02,ERCO,WND,19182
2023-07-19T03,ERCO,WND,21881
2023-07-19T04,ERCO,WND,23956
2023-07-19T05,ERCO,WND,24174
2023-07-19T06,ERCO,WND,23985
2023-07-19T07,ERCO,WND,23699
2023-07-19T08,ERCO,WND,23394
2023-07-19T09,ERCO,WND,23139
2023-07-19T10,ERCO,WND,23470
2023-07-19T11,ERCO,WND,23397
